BusinessID,BusinessName,PrefectureID,BusinessType,PrefectureName,BusinessTypeEn
4001551,株式会社太子酒造,28,酒造,兵庫県,Sake and spirits brewing
4001552,有限会社高石商会,27,生活用品,大阪府,Household goods
4001553,株式会社一戸漁業,3,水産・水産加工,岩手県,Fisheries and seafood processing
4001554,株式会社中津川果樹園,21,果樹・青果,岐阜県,Orchard and produce
4001555,有限会社国東商店,44,食品加工,大分県,Food processing
4001556,農事組合法人朝日海産,24,水産・水産加工,三重県,Fisheries and seafood processing
4001557,農事組合法人太子製菓,27,製菓・製パン,大阪府,Confectionery and bakery
4001558,株式会社日向物産,45,総合物産,宮崎県,General trading
4001559,合同会社桑名菓子舗,24,製菓・製パン,三重県,Confectionery and bakery
4001560,有限会社にかほ米穀,5,米穀・製粉,秋田県,Rice and milling
4001561,有限会社鳥栖醸造,41,酒造,佐賀県,Sake and spirits brewing
4001562,有限会社生坂化粧品,20,化粧品製造,長野県,Cosmetics manufacturing
4001563,協同組合日光ミート,9,畜産・食肉加工,栃木県,Livestock and meat processing
4001564,株式会社大玉青果,7,農産・青果,福島県,Agriculture and produce
4001565,有限会社諫早漁業,42,水産・水産加工,長崎県,Fisheries and seafood processing
4001566,株式会社最上フルーツ,6,果樹・青果,山形県,Orchard and produce
4001567,合同会社伊根本舗,26,伝統工芸,京都府,Traditional crafts
4001568,株式会社石川米穀,7,米穀・製粉,福島県,Rice and milling
4001569,株式会社道志産業,19,総合物産,山梨県,General trading
4001570,株式会社高原フルーツ,45,果樹・青果,宮崎県,Orchard and produce
4001571,有限会社鳴沢農園,19,果樹・青果,山梨県,Orchard and produce
4001572,有限会社有田牧場,41,畜産・食肉加工,佐賀県,Livestock and meat processing
4001573,株式会社貝塚ツーリズム,27,観光・体験,大阪府,Tourism and experiences
4001574,株式会社茅ヶ崎製麺,14,製麺,神奈川県,Noodle manufacturing
4001575,有限会社茨木生活用品,27,生活用品,大阪府,Household goods
4001576,有限会社長崎本舗,42,伝統工芸,長崎県,Traditional crafts
4001577,株式会社関陶苑,21,窯業・陶磁器,岐阜県,Ceramics
4001578,有限会社岩倉織物,23,繊維・アパレル,愛知県,Textiles and apparel
4001579,農事組合法人多気菓子舗,24,製菓・製パン,三重県,Confectionery and bakery
4001580,有限会社上天草醸造,43,酒造,熊本県,Sake and spirits brewing
4001581,有限会社岬生活用品,27,生活用品,大阪府,Household goods
4001582,協同組合新潟窯,15,窯業・陶磁器,新潟県,Ceramics
4001583,株式会社越前ライス,18,米穀・製粉,福井県,Rice and milling
4001584,有限会社下田珈琲,22,製茶・焙煎,静岡県,Tea processing and roasting
4001585,有限会社徳島テキスタイル,36,繊維・アパレル,徳島県,Textiles and apparel
4001586,農事組合法人座間味漁業,47,水産・水産加工,沖縄県,Fisheries and seafood processing
4001587,合同会社豊見城リゾート,47,観光・宿泊,沖縄県,Tourism and lodging
4001588,有限会社伊佐水産,46,水産・水産加工,鹿児島県,Fisheries and seafood processing
4001589,農事組合法人栃木茶園,9,製茶・焙煎,栃木県,Tea processing and roasting
4001590,株式会社白河農園,7,果樹・青果,福島県,Orchard and produce
4001591,有限会社山陽小野田食品,35,食品加工,山口県,Food processing
4001592,農事組合法人福岡牧場,40,畜産・食肉加工,福岡県,Livestock and meat processing
4001593,合同会社黒潮農園,39,農産・青果,高知県,Agriculture and produce
4001594,株式会社加東菓子舗,28,製菓・製パン,兵庫県,Confectionery and bakery
4001595,株式会社長与ファーム,42,農産・青果,長崎県,Agriculture and produce
4001596,有限会社津久見醸造,44,酒造,大分県,Sake and spirits brewing
4001597,株式会社太田ミート,10,畜産・食肉加工,群馬県,Livestock and meat processing
4001598,株式会社嘉手納ツーリズム,47,観光・体験,沖縄県,Tourism and experiences
4001599,株式会社目黒生活用品,13,生活用品,東京都,Household goods
4001600,合同会社人吉醸造,43,酒造,熊本県,Sake and spirits brewing
4001601,有限会社下諏訪麺業,20,製麺,長野県,Noodle manufacturing
4001602,株式会社鶴ヶ島精米,11,米穀・製粉,埼玉県,Rice and milling
4001603,有限会社池田醸造,18,酒造,福井県,Sake and spirits brewing
4001604,有限会社西川米穀,6,米穀・製粉,山形県,Rice and milling
4001605,株式会社都農果樹園,45,果樹・青果,宮崎県,Orchard and produce
4001606,農事組合法人本山商会,39,生活用品,高知県,Household goods
4001607,有限会社市原麺業,12,製麺,千葉県,Noodle manufacturing
4001608,株式会社直島製麺,37,製麺,香川県,Noodle manufacturing
4001609,合同会社玉川酒造,7,酒造,福島県,Sake and spirits brewing
4001610,株式会社球磨農園,43,農産・青果,熊本県,Agriculture and produce
4001611,有限会社豊中商会,27,生活用品,大阪府,Household goods
4001612,株式会社府中漁業,34,水産・水産加工,広島県,Fisheries and seafood processing
4001613,合同会社上野原本舗,19,伝統工芸,山梨県,Traditional crafts
4001614,株式会社川場玩具,10,文具・玩具,群馬県,Stationery and toys
4001615,合同会社長泉水産,22,水産・水産加工,静岡県,Fisheries and seafood processing
4001616,有限会社大任菓子舗,40,製菓・製パン,福岡県,Confectionery and bakery
4001617,農事組合法人五木酒造,43,酒造,熊本県,Sake and spirits brewing
4001618,有限会社日吉津農園,31,果樹・青果,鳥取県,Orchard and produce
4001619,株式会社河内産業,8,総合物産,茨城県,General trading
4001620,協同組合多久窯,41,窯業・陶磁器,佐賀県,Ceramics
4001621,株式会社横手麺業,5,製麺,秋田県,Noodle manufacturing
4001622,株式会社掛川食品,22,食品加工,静岡県,Food processing
4001623,株式会社鉾田米穀,8,米穀・製粉,茨城県,Rice and milling
4001624,協同組合城里牧場,8,畜産・食肉加工,茨城県,Livestock and meat processing
4001625,株式会社可児畜産,21,畜産・食肉加工,岐阜県,Livestock and meat processing
4001626,有限会社島原水産,42,水産・水産加工,長崎県,Fisheries and seafood processing
4001627,合同会社東大和観光,13,観光・体験,東京都,Tourism and experiences
4001628,株式会社天川テキスタイル,29,繊維・アパレル,奈良県,Textiles and apparel
4001629,協同組合阪南ベーカリー,27,製菓・製パン,大阪府,Confectionery and bakery
4001630,有限会社北名古屋食品,23,食品加工,愛知県,Food processing
4001631,有限会社甲府ブルワリー,19,醸造,山梨県,Brewing
4001632,有限会社奄美水産,46,水産・水産加工,鹿児島県,Fisheries and seafood processing
4001633,有限会社一関ドリンク,3,飲料製造,岩手県,Beverage manufacturing
4001634,株式会社北島製麺,36,製麺,徳島県,Noodle manufacturing
4001635,株式会社東松島醸造,4,醸造,宮城県,Brewing
4001636,株式会社台東玩具,13,文具・玩具,東京都,Stationery and toys
4001637,株式会社長岡京菓子舗,26,製菓・製パン,京都府,Confectionery and bakery
4001638,農事組合法人豊明食品,23,調味料製造,愛知県,Seasoning manufacturing
4001639,有限会社御坊フルーツ,30,果樹・青果,和歌山県,Orchard and produce
4001640,協同組合八頭牧場,31,畜産・食肉加工,鳥取県,Livestock and meat processing
4001641,株式会社内子繊維,38,繊維・アパレル,愛媛県,Textiles and apparel
4001642,協同組合箕面家具,27,木工・家具,大阪府,Woodwork and furniture
4001643,株式会社志賀製陶,17,窯業・陶磁器,石川県,Ceramics
4001644,有限会社紋別漁業,1,水産・水産加工,北海道,Fisheries and seafood processing
4001645,有限会社雲南スポーツ,32,スポーツ用品,島根県,Sporting goods
4001646,株式会社南大東フルーツ,47,果樹・青果,沖縄県,Orchard and produce
4001647,株式会社越生食品,11,食品加工,埼玉県,Food processing
4001648,有限会社南九州牧場,46,畜産・食肉加工,鹿児島県,Livestock and meat processing
4001649,株式会社南あわじ青果,28,農産・青果,兵庫県,Agriculture and produce
4001650,有限会社つがる農園,2,果樹・青果,青森県,Orchard and produce
4001651,株式会社滝沢海産,3,水産・水産加工,岩手県,Fisheries and seafood processing
4001652,株式会社福山牧場,34,畜産・食肉加工,広島県,Livestock and meat processing
4001653,株式会社さくら酒造場,9,酒造,栃木県,Sake and spirits brewing
4001654,農事組合法人鶴岡フルーツ,6,果樹・青果,山形県,Orchard and produce
4001655,農事組合法人南九州水産,46,水産・水産加工,鹿児島県,Fisheries and seafood processing
4001656,株式会社大阪商店,27,食品加工,大阪府,Food processing
4001657,合同会社射水酒造,16,酒造,富山県,Sake and spirits brewing
4001658,株式会社嬉野海産,41,水産・水産加工,佐賀県,Fisheries and seafood processing
4001659,有限会社美濃家具,21,木工・家具,岐阜県,Woodwork and furniture
4001660,株式会社高松製材,37,木工・家具,香川県,Woodwork and furniture
4001661,有限会社松野ドリンク,38,飲料製造,愛媛県,Beverage manufacturing
4001662,合同会社坂テキスタイル,34,繊維・アパレル,広島県,Textiles and apparel
4001663,株式会社神河畜産,28,畜産・食肉加工,兵庫県,Livestock and meat processing
4001664,株式会社有田水産,30,水産・水産加工,和歌山県,Fisheries and seafood processing
4001665,株式会社吉備中央製陶,33,窯業・陶磁器,岡山県,Ceramics
4001666,株式会社大分旅館,44,観光・宿泊,大分県,Tourism and lodging
4001667,有限会社鋸南ファーム,12,農産・青果,千葉県,Agriculture and produce
4001668,株式会社美浜水産,18,水産・水産加工,福井県,Fisheries and seafood processing
4001669,合同会社高山工房,21,伝統工芸,岐阜県,Traditional crafts
4001670,有限会社石巻水産,4,水産・水産加工,宮城県,Fisheries and seafood processing
4001671,株式会社まんのう牧場,37,畜産・食肉加工,香川県,Livestock and meat processing
4001672,株式会社小浜陶苑,18,窯業・陶磁器,福井県,Ceramics
4001673,株式会社中城製作所,47,電機・機械,沖縄県,Electronics and machinery
4001674,株式会社熊野食品,34,食品加工,広島県,Food processing
4001675,有限会社御船果樹園,43,果樹・青果,熊本県,Orchard and produce
4001676,有限会社北秋田酒造場,5,酒造,秋田県,Sake and spirits brewing
4001677,有限会社御坊ドリンク,30,飲料製造,和歌山県,Beverage manufacturing
4001678,有限会社掛川観光,22,観光・宿泊,静岡県,Tourism and lodging
4001679,株式会社東白川畜産,21,畜産・食肉加工,岐阜県,Livestock and meat processing
4001680,有限会社湯梨浜食品,31,食品加工,鳥取県,Food processing
4001681,合同会社高浜水産,18,水産・水産加工,福井県,Fisheries and seafood processing
4001682,株式会社中川ファーム,20,農産・青果,長野県,Agriculture and produce
4001683,株式会社鈴鹿酒造,24,酒造,三重県,Sake and spirits brewing
4001684,有限会社置戸ベーカリー,1,製菓・製パン,北海道,Confectionery and bakery
4001685,農事組合法人砥部海産,38,水産・水産加工,愛媛県,Fisheries and seafood processing
4001686,有限会社三木フルーツ,37,果樹・青果,香川県,Orchard and produce
4001687,協同組合玉名ミート,43,畜産・食肉加工,熊本県,Livestock and meat processing
4001688,協同組合西ノ島漁業,32,水産・水産加工,島根県,Fisheries and seafood processing
4001689,協同組合甲佐ファーム,43,農産・青果,熊本県,Agriculture and produce
4001690,株式会社美祢海産,35,水産・水産加工,山口県,Fisheries and seafood processing
4001691,有限会社御宿ファーム,12,農産・青果,千葉県,Agriculture and produce
4001692,協同組合湯沢米穀,5,米穀・製粉,秋田県,Rice and milling
4001693,協同組合中土佐醸造,39,酒造,高知県,Sake and spirits brewing
4001694,農事組合法人佐久製麺,20,製麺,長野県,Noodle manufacturing
4001695,有限会社若狭水産,18,水産・水産加工,福井県,Fisheries and seafood processing
4001696,有限会社安中フーズ,10,食品加工,群馬県,Food processing
4001697,農事組合法人紫波海産,3,水産・水産加工,岩手県,Fisheries and seafood processing
4001698,有限会社大潟酒造,5,酒造,秋田県,Sake and spirits brewing
4001699,農事組合法人真鶴商会,14,生活用品,神奈川県,Household goods
4001700,協同組合川上製麺,20,製麺,長野県,Noodle manufacturing
4001701,有限会社上小阿仁牧場,5,畜産・食肉加工,秋田県,Livestock and meat processing
