GiftID,GiftName,CategoryID,MunicipalityID,Notes,GiftNameEn
3003683,神奈川県 温泉旅館 ペア宿泊券 1泊2食付,27,141003,旅行券・宿泊券 / 1泊2食付,"Travel and accommodation vouchers from Kanagawa, 1泊2食付"
3003684,山梨県 漆器 伝統工芸 5客,18,192015,工芸品・民芸品 / 5客,"Crafts and folk art from Yamanashi, 5客"
3003685,北海道産 ほたて貝柱 冷凍 1kg,2,015857,魚介類・海産物 / 1kg,"Seafood from Hokkaido, 1kg"
3003686,中頓別町産 ずわいがに 脚 800g,2,015130,魚介類・海産物 / 800g,"Seafood from Hokkaido, 800g"
3003687,南富良野町産 飲むヨーグルト 900ml×12本,6,014621,卵・乳製品 / 900ml×12本,"Eggs and dairy from Hokkaido, 900ml×12本"
3003688,三重県産 バウムクーヘン 4個,9,242101,菓子・スイーツ / 4個,"Confectionery and sweets from Mie, 4個"
3003689,三島村産 ハンバーグ 詰め合わせ 10個,1,463035,肉・肉加工品 / 10個,"Meat and meat products from Kagoshima, 10個"
3003690,古座川町産 あまおういちご 540g,4,304247,果物 / 540g,"Fruit from Wakayama, 540g"
3003691,熊本県産 黒毛和牛 切り落とし 1kg,1,435058,肉・肉加工品 / 1kg,"Meat and meat products from Kumamoto, 1kg"
3003692,沖縄県産 メロン 秀品 2玉,4,472093,果物 / 2玉,"Fruit from Okinawa, 2玉"
3003693,下北山村産 サンふじりんご 5kg,4,294501,果物 / 5kg,"Fruit from Nara, 5kg"
3003694,大崎町産 真鯛 フィレ 1kg,2,464686,魚介類・海産物 / 1kg,"Seafood from Kagoshima, 1kg"
3003695,古河市産 ゆめぴりか 精米 5kg,3,082040,米・パン / 5kg,"Rice and bread from Ibaraki, 5kg"
3003696,北海道 国産材 積み木 1式,25,012092,文具・玩具 / 1式,"Stationery and toys from Hokkaido, 1式"
3003697,奈良県 打刃物 包丁 1本,18,292028,工芸品・民芸品 / 1本,"Crafts and folk art from Nara, 1本"
3003698,群馬県産 レトルトカレー 詰め合わせ 10食,8,102041,惣菜・加工品 / 10食,"Prepared and processed foods from Gunma, 10食"
3003699,沖縄県産 サンふじりんご 10kg,4,473154,果物 / 10kg,"Fruit from Okinawa, 10kg"
3003700,水巻町産 ハンバーグ 詰め合わせ 20個,1,403822,肉・肉加工品 / 20個,"Meat and meat products from Fukuoka, 20個"
3003701,福岡県産 真鯛 フィレ 1kg,2,406465,魚介類・海産物 / 1kg,"Seafood from Fukuoka, 1kg"
3003702,長崎県産 ジェラート 詰め合わせ 12個,9,422088,菓子・スイーツ / 12個,"Confectionery and sweets from Nagasaki, 12個"
3003703,愛知県産 和菓子 詰め合わせ 20個,9,232297,菓子・スイーツ / 20個,"Confectionery and sweets from Aichi, 20個"
3003704,姫路市産 特別純米酒 720ml×2本,10,282014,日本酒 / 720ml×2本,"Sake from Hyogo, 720ml×2本"
3003705,沖縄県産 干物 詰め合わせ 12枚,2,473626,魚介類・海産物 / 12枚,"Seafood from Okinawa, 12枚"
3003706,静岡県産 あじ開き 20枚,2,222241,魚介類・海産物 / 20枚,"Seafood from Shizuoka, 20枚"
3003707,岡山県 磁器 湯呑 2客,19,334618,陶磁器・ガラス / 2客,"Ceramics and glassware from Okayama, 2客"
3003708,岩手県産 国産小麦パスタ 10袋,7,032131,麺類 / 10袋,"Noodles from Iwate, 10袋"
3003709,和歌山県産 シャインマスカット 4房,4,302066,果物 / 4房,"Fruit from Wakayama, 4房"
3003710,東京都 木製パズル 1点,25,132047,文具・玩具 / 1点,"Stationery and toys from Tokyo, 1点"
3003711,静岡県 和紙 便箋セット 1式,18,222208,工芸品・民芸品 / 1式,"Crafts and folk art from Shizuoka, 1式"
3003712,兵庫県産 ボイル毛がに 1尾 500g,2,282189,魚介類・海産物 / 1尾 500g,"Seafood from Hyogo, 1尾 500g"
3003713,上北山村 打刃物 包丁 2本,18,294519,工芸品・民芸品 / 2本,"Crafts and folk art from Nara, 2本"
3003714,栃木県産 チーズ 詰め合わせ 4種,6,092029,卵・乳製品 / 4種,"Eggs and dairy from Tochigi, 4種"
3003715,千葉県産 果汁100%ジュース 1L×6本,15,123293,飲料・ジュース / 1L×6本,"Beverages and juice from Chiba, 1L×6本"
3003716,和歌山県産 あじ開き 10枚,2,303836,魚介類・海産物 / 10枚,"Seafood from Wakayama, 10枚"
3003717,愛媛県 万年筆 1本,25,382078,文具・玩具 / 1本,"Stationery and toys from Ehime, 1本"
3003718,山形県産 季節限定 生酒 720ml×2本,10,062065,日本酒 / 720ml×2本,"Sake from Yamagata, 720ml×2本"
3003719,いわき市産 温州みかん 5kg,4,072044,果物 / 5kg,"Fruit from Fukushima, 5kg"
3003720,香川県産 稲庭うどん 1.2kg,7,372048,麺類 / 1.2kg,"Noodles from Kagawa, 1.2kg"
3003721,熊本県産 長期貯蔵 麦焼酎 1.8L,11,435104,焼酎・泡盛 / 1.8L,"Shochu and awamori from Kumamoto, 1.8L"
3003722,福井県産 ゆめぴりか 精米 5kg,3,184047,米・パン / 5kg,"Rice and bread from Fukui, 5kg"
3003723,福島県産 男爵じゃがいも 10kg,5,072109,野菜・きのこ / 10kg,"Vegetables and mushrooms from Fukushima, 10kg"
3003724,神奈川県 多肉植物 セット 6鉢,29,142123,花・観葉植物 / 6鉢,"Flowers and plants from Kanagawa, 6鉢"
3003725,広島県産 純米大吟醸 1.8L,10,342157,日本酒 / 1.8L,"Sake from Hiroshima, 1.8L"
3003726,小美玉市産 燻製 詰め合わせ 8種,8,082368,惣菜・加工品 / 8種,"Prepared and processed foods from Ibaraki, 8種"
3003727,秋田県産 季節限定 生酒 720ml×2本,10,052027,日本酒 / 720ml×2本,"Sake from Akita, 720ml×2本"
3003728,愛西市産 えごま油・亜麻仁油 180g×2本,16,232327,調味料・油 / 180g×2本,"Seasonings and oils from Aichi, 180g×2本"
3003729,北海道産 とうもろこし 12本,5,012297,野菜・きのこ / 12本,"Vegetables and mushrooms from Hokkaido, 12本"
3003730,伊江村 温泉旅館 ペア宿泊券 1泊2食付,27,473154,旅行券・宿泊券 / 1泊2食付,"Travel and accommodation vouchers from Okinawa, 1泊2食付"
3003731,鳥取県産 サーモン 刺身用 1kg,2,313700,魚介類・海産物 / 1kg,"Seafood from Tottori, 1kg"
3003732,新潟県産 生ラーメン セット 16食,7,152099,麺類 / 16食,"Noodles from Niigata, 16食"
3003733,徳島県産 稲庭うどん 800g,7,363421,麺類 / 800g,"Noodles from Tokushima, 800g"
3003734,埼玉県産 特別栽培米 玄米 20kg,3,112071,米・パン / 20kg,"Rice and bread from Saitama, 20kg"
3003735,宜野湾市産 冷凍スムージー 12本,15,472051,飲料・ジュース / 12本,"Beverages and juice from Okinawa, 12本"
3003736,福島県産 特別栽培米 玄米 10kg,3,075019,米・パン / 10kg,"Rice and bread from Fukushima, 10kg"
3003737,千葉県産 ほたて貝柱 冷凍 500g,2,122254,魚介類・海産物 / 500g,"Seafood from Chiba, 500g"
3003738,広島県 空気清浄機 1台,24,342114,家電・電化製品 / 1台,"Home appliances from Hiroshima, 1台"
3003739,豊頃町産 たまねぎ 20kg,5,016454,野菜・きのこ / 20kg,"Vegetables and mushrooms from Hokkaido, 20kg"
3003740,長崎県産 明太子 切子 500g,2,423831,魚介類・海産物 / 500g,"Seafood from Nagasaki, 500g"
3003741,鳥取県産 真鯛 フィレ 1kg,2,312037,魚介類・海産物 / 1kg,"Seafood from Tottori, 1kg"
3003742,高知県産 男爵じゃがいも 20kg,5,393631,野菜・きのこ / 20kg,"Vegetables and mushrooms from Kochi, 20kg"
3003743,山形県産 季節限定 生酒 720ml×2本,10,062065,日本酒 / 720ml×2本,"Sake from Yamagata, 720ml×2本"
3003744,石川県 漆器 伝統工芸 1客,18,172073,工芸品・民芸品 / 1客,"Crafts and folk art from Ishikawa, 1客"
3003745,鹿児島県産 ボイル毛がに 2尾,2,462233,魚介類・海産物 / 2尾,"Seafood from Kagoshima, 2尾"
3003746,長崎県産 干物 詰め合わせ 8枚,2,424111,魚介類・海産物 / 8枚,"Seafood from Nagasaki, 8枚"
3003747,青森県産 とうもろこし 12本,5,023434,野菜・きのこ / 12本,"Vegetables and mushrooms from Aomori, 12本"
3003748,郡上市産 果汁100%ジュース 1L×6本,15,212199,飲料・ジュース / 1L×6本,"Beverages and juice from Gifu, 1L×6本"
3003749,静岡県産 ほたて貝柱 冷凍 1kg,2,222267,魚介類・海産物 / 1kg,"Seafood from Shizuoka, 1kg"
3003750,廿日市市産 純米吟醸 飲み比べ 720ml×3本,10,342131,日本酒 / 720ml×3本,"Sake from Hiroshima, 720ml×3本"
3003751,安芸太田町産 味付からあげ 1kg,8,343684,惣菜・加工品 / 1kg,"Prepared and processed foods from Hiroshima, 1kg"
3003752,茨城県産 ハンバーグ 詰め合わせ 10個,1,082309,肉・肉加工品 / 10個,"Meat and meat products from Ibaraki, 10個"
3003753,福岡県産 カステラ 詰め合わせ 3本,9,404012,菓子・スイーツ / 3本,"Confectionery and sweets from Fukuoka, 3本"
3003754,北海道産 いくら醤油漬け 250g,2,012157,魚介類・海産物 / 250g,"Seafood from Hokkaido, 250g"
3003755,京都府産 チーズケーキ 1台,9,261009,菓子・スイーツ / 1台,"Confectionery and sweets from Kyoto, 1台"
3003756,竹田市産 米焼酎 飲み比べ 720ml×3本,11,442089,焼酎・泡盛 / 720ml×3本,"Shochu and awamori from Oita, 720ml×3本"
3003757,新潟県産 あきたこまち 精米 5kg,3,152111,米・パン / 5kg,"Rice and bread from Niigata, 5kg"
3003758,島根県産 和牛 焼肉セット 1kg,1,324418,肉・肉加工品 / 1kg,"Meat and meat products from Shimane, 1kg"
3003759,北斗市 靴下 詰め合わせ 10足,21,012360,繊維・衣類 / 10足,"Textiles and apparel from Hokkaido, 10足"
3003760,香川県産 スモーク鴨ロース 600g,1,373249,肉・肉加工品 / 600g,"Meat and meat products from Kagawa, 600g"
3003761,沖縄県 アウトドアチェア 2脚,26,473570,スポーツ・アウトドア / 2脚,"Sports and outdoor from Okinawa, 2脚"
3003762,甲良町 スキンケアセット 1式,22,254428,化粧品・美容 / 1式,"Cosmetics and beauty from Shiga, 1式"
3003763,愛媛県産 果汁100%ジュース 1L×6本,15,382035,飲料・ジュース / 1L×6本,"Beverages and juice from Ehime, 1L×6本"
3003764,岡山県産 さくらんぼ 佐藤錦 1kg,4,332038,果物 / 1kg,"Fruit from Okayama, 1kg"
3003765,木更津市産 冷凍スムージー 12本,15,122068,飲料・ジュース / 12本,"Beverages and juice from Chiba, 12本"
3003766,米子市産 食パン 詰め合わせ 3斤,3,312029,米・パン / 3斤,"Rice and bread from Tottori, 3斤"
3003767,福島県産 つや姫 精米 10kg,3,075442,米・パン / 10kg,"Rice and bread from Fukushima, 10kg"
3003768,長野県産 完熟マンゴー 2kg,4,203629,果物 / 2kg,"Fruit from Nagano, 2kg"
3003769,兵庫県産 うなぎ蒲焼 2尾,2,282251,魚介類・海産物 / 2尾,"Seafood from Hyogo, 2尾"
3003770,豊頃町産 ベーコン・ソーセージセット 1.2kg,1,016454,肉・肉加工品 / 1.2kg,"Meat and meat products from Hokkaido, 1.2kg"
3003771,宮崎県産 長期貯蔵 麦焼酎 1.8L,11,452068,焼酎・泡盛 / 1.8L,"Shochu and awamori from Miyazaki, 1.8L"
3003772,広島県産 燻製 詰め合わせ 5種,8,342025,惣菜・加工品 / 5種,"Prepared and processed foods from Hiroshima, 5種"
3003773,群馬県産 アスパラガス 1kg,5,102113,野菜・きのこ / 1kg,"Vegetables and mushrooms from Gunma, 1kg"
3003774,山口県産 食パン 詰め合わせ 3斤,3,352128,米・パン / 3斤,"Rice and bread from Yamaguchi, 3斤"
3003775,高浜市産 味噌 詰め合わせ 1kg×2個,16,232271,調味料・油 / 1kg×2個,"Seasonings and oils from Aichi, 1kg×2個"
3003776,佐賀県産 真鯛 フィレ 1kg,2,412066,魚介類・海産物 / 1kg,"Seafood from Saga, 1kg"
3003777,鹿児島県産 ずわいがに 脚 1.2kg,2,462012,魚介類・海産物 / 1.2kg,"Seafood from Kagoshima, 1.2kg"
3003778,佐賀県産 うなぎ蒲焼 2尾,2,412015,魚介類・海産物 / 2尾,"Seafood from Saga, 2尾"
3003779,滋賀県 漆器 伝統工芸 5客,18,252026,工芸品・民芸品 / 5客,"Crafts and folk art from Shiga, 5客"
3003780,兵庫県産 ほたて貝柱 冷凍 1kg,2,282294,魚介類・海産物 / 1kg,"Seafood from Hyogo, 1kg"
3003781,徳島県産 生ラーメン セット 10食,7,364011,麺類 / 10食,"Noodles from Tokushima, 10食"
3003782,気仙沼市産 ひとめぼれ 無洗米 10kg,3,042056,米・パン / 10kg,"Rice and bread from Miyagi, 10kg"
3003783,太田市産 稲庭うどん 800g,7,102059,麺類 / 800g,"Noodles from Gunma, 800g"
3003784,宮城県産 豚ロース しゃぶしゃぶ用 800g,1,044067,肉・肉加工品 / 800g,"Meat and meat products from Miyagi, 800g"
3003785,釜石市産 味付ジンギスカン 2kg,1,032115,肉・肉加工品 / 2kg,"Meat and meat products from Iwate, 2kg"
3003786,青森県 入浴剤 詰め合わせ 30回分,22,023213,化粧品・美容 / 30回分,"Cosmetics and beauty from Aomori, 30回分"
3003787,静岡県産 富有柿 5kg,4,222097,果物 / 5kg,"Fruit from Shizuoka, 5kg"
3003788,一宮市産 漬物 詰め合わせ 10種,8,232033,惣菜・加工品 / 10種,"Prepared and processed foods from Aichi, 10種"
3003789,富山県産 ほたて貝柱 冷凍 1kg,2,162078,魚介類・海産物 / 1kg,"Seafood from Toyama, 1kg"
3003790,太田市 タオル 詰め合わせ 10枚,23,102059,日用品・雑貨 / 10枚,"Household goods from Gunma, 10枚"
3003791,群馬県産 十割そば 10食,7,102041,麺類 / 10食,"Noodles from Gunma, 10食"
3003792,滝上町 竹細工かご 1点,18,015601,工芸品・民芸品 / 1点,"Crafts and folk art from Hokkaido, 1点"
3003793,三条市産 十割そば 10食,7,152048,麺類 / 10食,"Noodles from Niigata, 10食"
3003794,茨城県 米 定期便 10kg×6回,17,082040,定期便 / 10kg×6回,"Subscription deliveries from Ibaraki, 10kg×6回"
3003795,宮崎県産 味付ジンギスカン 2kg,1,454052,肉・肉加工品 / 2kg,"Meat and meat products from Miyazaki, 2kg"
3003796,総社市 磁器 湯呑 5客,19,332089,陶磁器・ガラス / 5客,"Ceramics and glassware from Okayama, 5客"
3003797,茨城県産 漬物 詰め合わせ 10種,8,082295,惣菜・加工品 / 10種,"Prepared and processed foods from Ibaraki, 10種"
3003798,茨城県産 冷凍餃子 50個,8,082244,惣菜・加工品 / 50個,"Prepared and processed foods from Ibaraki, 50個"
3003799,芦別市産 ほたて貝柱 冷凍 1.5kg,2,012165,魚介類・海産物 / 1.5kg,"Seafood from Hokkaido, 1.5kg"
3003800,山形県産 特別栽培米 玄米 10kg,3,062022,米・パン / 10kg,"Rice and bread from Yamagata, 10kg"
3003801,すさみ町産 果汁100%ジュース 180ml×24本,15,304069,飲料・ジュース / 180ml×24本,"Beverages and juice from Wakayama, 180ml×24本"
3003802,茨城県産 スモーク鴨ロース 600g,1,082244,肉・肉加工品 / 600g,"Meat and meat products from Ibaraki, 600g"
3003803,宇土市産 温州みかん 10kg,4,432113,果物 / 10kg,"Fruit from Kumamoto, 10kg"
3003804,滋賀県 和紙 便箋セット 1式,18,252131,工芸品・民芸品 / 1式,"Crafts and folk art from Shiga, 1式"
3003805,安来市産 ボイル毛がに 1尾 500g,2,322067,魚介類・海産物 / 1尾 500g,"Seafood from Shimane, 1尾 500g"
3003806,沖縄県産 あまおういちご 540g,4,473821,果物 / 540g,"Fruit from Okinawa, 540g"
3003807,茨城県産 男爵じゃがいも 10kg,5,082031,野菜・きのこ / 10kg,"Vegetables and mushrooms from Ibaraki, 10kg"
3003808,長野県産 国産小麦パスタ 10袋,7,202207,麺類 / 10袋,"Noodles from Nagano, 10袋"
3003809,福岡県産 どら焼き 詰め合わせ 12個,9,402214,菓子・スイーツ / 12個,"Confectionery and sweets from Fukuoka, 12個"
3003810,青森県産 生うに 200g,2,023621,魚介類・海産物 / 200g,"Seafood from Aomori, 200g"
3003811,鹿児島県産 ずわいがに 脚 1.2kg,2,463922,魚介類・海産物 / 1.2kg,"Seafood from Kagoshima, 1.2kg"
3003812,埼玉県産 抹茶 詰め合わせ 30g×3缶,14,112241,茶・コーヒー / 30g×3缶,"Tea and coffee from Saitama, 30g×3缶"
3003813,高知県産 干物 詰め合わせ 8枚,2,393410,魚介類・海産物 / 8枚,"Seafood from Kochi, 8枚"
3003814,福井県 磁器 湯呑 5客,19,182095,陶磁器・ガラス / 5客,"Ceramics and glassware from Fukui, 5客"
3003815,新潟県産 稲庭うどん 1.2kg,7,152048,麺類 / 1.2kg,"Noodles from Niigata, 1.2kg"
3003816,高知県産 干物 詰め合わせ 8枚,2,393649,魚介類・海産物 / 8枚,"Seafood from Kochi, 8枚"
3003817,福岡県産 和菓子 詰め合わせ 20個,9,402141,菓子・スイーツ / 20個,"Confectionery and sweets from Fukuoka, 20個"
3003818,徳島県産 メロン 秀品 1玉,4,364681,果物 / 1玉,"Fruit from Tokushima, 1玉"
3003819,山梨県 竹細工かご 1点,18,192082,工芸品・民芸品 / 1点,"Crafts and folk art from Yamanashi, 1点"
3003820,吉野川市産 アスパラガス 1kg,5,362051,野菜・きのこ / 1kg,"Vegetables and mushrooms from Tokushima, 1kg"
3003821,熊本県産 本格芋焼酎 900ml×2本,11,435058,焼酎・泡盛 / 900ml×2本,"Shochu and awamori from Kumamoto, 900ml×2本"
3003822,千葉県産 あじ開き 20枚,2,122106,魚介類・海産物 / 20枚,"Seafood from Chiba, 20枚"
3003823,岩手県産 黒毛和牛 切り落とし 1.5kg,1,034614,肉・肉加工品 / 1.5kg,"Meat and meat products from Iwate, 1.5kg"
3003824,長崎県産 ハンバーグ 詰め合わせ 15個,1,422053,肉・肉加工品 / 15個,"Meat and meat products from Nagasaki, 15個"
3003825,愛媛県産 ずわいがに 脚 1.2kg,2,382159,魚介類・海産物 / 1.2kg,"Seafood from Ehime, 1.2kg"
3003826,高知県産 干物 詰め合わせ 8枚,2,394050,魚介類・海産物 / 8枚,"Seafood from Kochi, 8枚"
3003827,栃木県産 発酵バター 200g×5個,6,092118,卵・乳製品 / 200g×5個,"Eggs and dairy from Tochigi, 200g×5個"
3003828,山梨県産 樽熟成 赤ワイン 750ml×2本,13,192147,ワイン / 750ml×2本,"Wine from Yamanashi, 750ml×2本"
