DonationID,DonorID,MunicipalityID,GiftID,DonationAmountYen,DonatedAt,PaymentMethod
5046037,2000859,452025,3004014,5000,2025-11-17T20:56:45Z,電子決済
5046038,2009614,402036,3001139,15000,2025-11-17T21:01:44Z,クレジットカード
5046039,2009772,204307,3004783,8000,2025-11-17T21:07:12Z,クレジットカード
5046040,2007213,372021,3002777,20000,2025-11-17T21:27:35Z,コンビニ決済
5046041,2009198,313289,3003038,10000,2025-11-17T21:29:12Z,クレジットカード
5046042,2009175,082341,3000228,20000,2025-11-17T21:31:16Z,クレジットカード
5046043,2006393,152188,3003418,5000,2025-11-17T21:40:26Z,クレジットカード
5046044,2002209,102041,3000490,10000,2025-11-17T21:43:50Z,コンビニ決済
5046045,2001080,082261,3000370,30000,2025-11-17T21:46:41Z,クレジットカード
5046046,2001740,122319,3002218,20000,2025-11-17T21:52:56Z,電子決済
5046047,2008929,431001,3004301,10000,2025-11-17T21:56:33Z,クレジットカード
5046048,2008340,232254,3005030,5000,2025-11-17T22:04:23Z,クレジットカード
5046049,2001829,394050,3004884,5000,2025-11-17T22:11:38Z,クレジットカード
5046050,2008006,454435,3002397,8000,2025-11-17T22:35:25Z,クレジットカード
5046051,2002555,012173,3002306,20000,2025-11-17T22:38:18Z,コンビニ決済
5046052,2009183,112275,3000716,12000,2025-11-17T22:39:58Z,クレジットカード
5046053,2008718,472123,3004891,15000,2025-11-17T22:40:13Z,コンビニ決済
5046054,2009257,132110,3004621,10000,2025-11-17T22:41:33Z,クレジットカード
5046055,2004218,203491,3004611,8000,2025-11-17T22:50:03Z,クレジットカード
5046056,2006019,102105,3004903,10000,2025-11-17T22:50:49Z,クレジットカード
5046057,2008174,202177,3004374,5000,2025-11-17T22:55:55Z,クレジットカード
5046058,2007619,074446,3001756,10000,2025-11-17T23:01:07Z,クレジットカード
5046059,2000837,112119,3003954,12000,2025-11-17T23:02:40Z,クレジットカード
5046060,2004647,204528,3005930,5000,2025-11-17T23:07:53Z,電子決済
5046061,2010511,432113,3005288,10000,2025-11-17T23:09:25Z,銀行振込
5046062,2004718,473588,3005918,10000,2025-11-17T23:10:03Z,クレジットカード
5046063,2002230,182087,3004186,8000,2025-11-17T23:11:40Z,クレジットカード
5046064,2002617,162043,3001167,12000,2025-11-17T23:21:57Z,電子決済
5046065,2003696,322024,3000287,12000,2025-11-17T23:25:01Z,電子決済
5046066,2005169,232289,3003221,5000,2025-11-17T23:38:20Z,クレジットカード
5046067,2002201,392081,3005585,5000,2025-11-17T23:42:57Z,クレジットカード
5046068,2001155,062049,3000226,5000,2025-11-17T23:47:58Z,電子決済
5046069,2010340,104299,3003588,30000,2025-11-17T23:49:39Z,クレジットカード
5046070,2010040,422053,3003824,10000,2025-11-17T23:51:02Z,クレジットカード
5046071,2009164,422029,3004961,10000,2025-11-18T00:00:11Z,クレジットカード
5046072,2003756,412023,3005402,70000,2025-11-18T00:01:23Z,コンビニ決済
5046073,2009033,172111,3004920,15000,2025-11-18T00:03:09Z,クレジットカード
5046074,2005101,462241,3000413,10000,2025-11-18T00:06:10Z,電子決済
5046075,2003591,422037,3002909,20000,2025-11-18T00:07:39Z,電子決済
5046076,2004992,402036,3005295,5000,2025-11-18T00:09:56Z,クレジットカード
5046077,2000370,192121,3004501,15000,2025-11-18T00:10:54Z,クレジットカード
5046078,2009156,282065,3003392,8000,2025-11-18T00:11:01Z,銀行振込
5046079,2001256,262064,3004909,20000,2025-11-18T00:17:49Z,電子決済
5046080,2006303,302066,3004255,20000,2025-11-18T00:20:07Z,クレジットカード
5046081,2008975,016331,3005675,10000,2025-11-18T00:29:46Z,クレジットカード
5046082,2003348,152064,3003143,15000,2025-11-18T00:37:59Z,電子決済
5046083,2007571,012190,3004508,15000,2025-11-18T00:40:44Z,クレジットカード
5046084,2006564,082058,3002629,25000,2025-11-18T00:47:45Z,クレジットカード
5046085,2010893,192121,3000778,12000,2025-11-18T01:01:54Z,クレジットカード
5046086,2011953,402133,3000328,15000,2025-11-18T01:05:29Z,クレジットカード
5046087,2011464,353434,3004123,50000,2025-11-18T01:10:32Z,電子決済
5046088,2010288,432105,3002330,10000,2025-11-18T01:13:55Z,クレジットカード
5046089,2001027,132128,3005484,30000,2025-11-18T01:20:45Z,コンビニ決済
5046090,2009188,434825,3001659,10000,2025-11-18T01:23:53Z,クレジットカード
5046091,2000404,122343,3002700,20000,2025-11-18T01:39:14Z,クレジットカード
5046092,2007079,044067,3000521,15000,2025-11-18T01:41:53Z,クレジットカード
5046093,2005857,202045,3005850,60000,2025-11-18T01:46:53Z,クレジットカード
5046094,2007505,363014,3005231,10000,2025-11-18T01:47:16Z,クレジットカード
5046095,2004170,062065,3002945,10000,2025-11-18T01:53:06Z,クレジットカード
5046096,2002822,212091,3004786,20000,2025-11-18T01:53:53Z,クレジットカード
5046097,2000762,282251,3004892,15000,2025-11-18T01:59:52Z,クレジットカード
5046098,2007881,343684,3004044,10000,2025-11-18T02:00:14Z,銀行振込
5046099,2007642,372056,3003555,15000,2025-11-18T02:11:29Z,クレジットカード
5046100,2011018,012301,3005461,5000,2025-11-18T02:16:20Z,クレジットカード
5046101,2006593,412015,3005653,30000,2025-11-18T02:17:24Z,クレジットカード
5046102,2004852,462241,3001592,20000,2025-11-18T02:23:55Z,銀行振込
5046103,2002842,402141,3003817,8000,2025-11-18T02:24:32Z,クレジットカード
5046104,2009174,132187,3001701,8000,2025-11-18T02:26:57Z,クレジットカード
5046105,2011523,022012,3000608,20000,2025-11-18T02:47:29Z,電子決済
5046106,2000909,452041,3002113,20000,2025-11-18T02:48:35Z,クレジットカード
5046107,2004254,272124,3002383,12000,2025-11-18T02:53:28Z,電子決済
5046108,2011455,082155,3002350,20000,2025-11-18T02:59:20Z,クレジットカード
5046109,2000161,342050,3000717,8000,2025-11-18T03:08:16Z,クレジットカード
5046110,2010129,131181,3005392,30000,2025-11-18T03:08:24Z,クレジットカード
5046111,2010500,402117,3003398,15000,2025-11-18T03:15:59Z,クレジットカード
5046112,2000343,231002,3003379,10000,2025-11-18T03:23:39Z,クレジットカード
5046113,2011311,152111,3002907,30000,2025-11-18T03:30:04Z,クレジットカード
5046114,2010307,132187,3001701,40000,2025-11-18T03:30:10Z,クレジットカード
5046115,2009277,472123,3004891,12000,2025-11-18T03:36:27Z,電子決済
5046116,2008327,202142,3002277,25000,2025-11-18T03:37:28Z,クレジットカード
5046117,2000984,023035,3001024,10000,2025-11-18T03:38:01Z,クレジットカード
5046118,2004538,032107,3003446,12000,2025-11-18T03:40:51Z,銀行振込
5046119,2008855,232050,3004419,15000,2025-11-18T03:48:40Z,銀行振込
5046120,2002507,252131,3003967,12000,2025-11-18T03:49:31Z,電子決済
5046121,2005746,012173,3002306,5000,2025-11-18T03:56:01Z,クレジットカード
5046122,2010588,432024,3000459,10000,2025-11-18T03:57:09Z,クレジットカード
5046123,2005948,333468,3004899,12000,2025-11-18T04:06:48Z,クレジットカード
5046124,2004693,472131,3001848,15000,2025-11-18T04:08:42Z,クレジットカード
5046125,2008438,012122,3002210,15000,2025-11-18T04:40:34Z,電子決済
5046126,2004794,032026,3002263,8000,2025-11-18T04:41:49Z,クレジットカード
5046127,2006540,392031,3003606,15000,2025-11-18T04:44:14Z,電子決済
5046128,2010275,231002,3003379,10000,2025-11-18T04:49:28Z,銀行振込
5046129,2005121,262137,3005564,8000,2025-11-18T04:49:44Z,クレジットカード
5046130,2010237,182087,3004186,12000,2025-11-18T04:51:40Z,クレジットカード
5046131,2001739,044229,3005567,30000,2025-11-18T05:07:33Z,電子決済
5046132,2003837,232149,3000148,10000,2025-11-18T05:20:27Z,クレジットカード
5046133,2003853,402265,3001490,8000,2025-11-18T05:20:31Z,クレジットカード
5046134,2006285,382035,3003763,20000,2025-11-18T05:27:34Z,クレジットカード
5046135,2010457,432113,3002983,10000,2025-11-18T05:42:12Z,電子決済
5046136,2011603,112119,3003552,8000,2025-11-18T05:57:24Z,クレジットカード
5046137,2009532,342114,3001571,20000,2025-11-18T05:58:34Z,クレジットカード
5046138,2001614,322041,3001510,12000,2025-11-18T06:01:46Z,クレジットカード
5046139,2007839,292109,3002974,12000,2025-11-18T06:02:14Z,クレジットカード
5046140,2011019,124214,3001278,10000,2025-11-18T06:05:43Z,クレジットカード
5046141,2011570,172120,3000970,30000,2025-11-18T06:07:10Z,電子決済
5046142,2007982,242128,3000904,10000,2025-11-18T06:12:23Z,銀行振込
5046143,2010429,382132,3001355,20000,2025-11-18T06:13:19Z,クレジットカード
5046144,2011606,122351,3003069,10000,2025-11-18T06:14:50Z,クレジットカード
5046145,2002451,272132,3005617,20000,2025-11-18T06:15:32Z,クレジットカード
5046146,2006444,262064,3004909,5000,2025-11-18T06:16:54Z,クレジットカード
5046147,2001964,273830,3000258,15000,2025-11-18T06:17:21Z,クレジットカード
5046148,2001190,062103,3004743,12000,2025-11-18T06:39:47Z,電子決済
5046149,2008865,222267,3002667,25000,2025-11-18T06:48:27Z,電子決済
5046150,2004292,062057,3004418,10000,2025-11-18T06:50:36Z,クレジットカード
5046151,2011316,252018,3002744,10000,2025-11-18T07:01:08Z,クレジットカード
5046152,2008479,122181,3000353,60000,2025-11-18T07:13:40Z,クレジットカード
5046153,2006120,182087,3004186,15000,2025-11-18T07:14:39Z,クレジットカード
5046154,2007061,352047,3001009,10000,2025-11-18T07:16:06Z,クレジットカード
5046155,2001479,372072,3000042,10000,2025-11-18T07:17:55Z,電子決済
5046156,2004406,082082,3004854,8000,2025-11-18T07:31:11Z,電子決済
5046157,2001064,072125,3003032,10000,2025-11-18T07:37:23Z,クレジットカード
5046158,2005678,202193,3000384,30000,2025-11-18T07:39:37Z,クレジットカード
5046159,2004877,402273,3002311,12000,2025-11-18T07:39:46Z,クレジットカード
5046160,2010438,132039,3005370,10000,2025-11-18T07:42:11Z,クレジットカード
5046161,2000328,341002,3005908,12000,2025-11-18T07:45:48Z,クレジットカード
5046162,2003399,042072,3002128,20000,2025-11-18T07:47:19Z,電子決済
5046163,2009869,012238,3001524,20000,2025-11-18T07:50:20Z,クレジットカード
5046164,2001069,303836,3003716,10000,2025-11-18T07:58:20Z,銀行振込
5046165,2007381,082023,3000429,15000,2025-11-18T08:18:44Z,クレジットカード
5046166,2004708,073644,3005611,15000,2025-11-18T08:20:07Z,コンビニ決済
5046167,2001576,242128,3001434,5000,2025-11-18T08:20:49Z,コンビニ決済
5046168,2000408,092100,3005334,20000,2025-11-18T08:21:35Z,クレジットカード
5046169,2007617,032140,3001160,12000,2025-11-18T08:23:47Z,クレジットカード
5046170,2000191,123421,3004857,8000,2025-11-18T08:24:25Z,クレジットカード
5046171,2006938,112283,3005122,30000,2025-11-18T08:25:11Z,クレジットカード
5046172,2003149,082040,3003794,25000,2025-11-18T08:26:07Z,クレジットカード
5046173,2008190,142166,3005648,100000,2025-11-18T08:30:02Z,クレジットカード
5046174,2001919,242012,3002362,10000,2025-11-18T08:39:23Z,クレジットカード
5046175,2002745,072028,3005212,10000,2025-11-18T08:39:45Z,銀行振込
5046176,2008943,122301,3003885,12000,2025-11-18T08:41:15Z,電子決済
5046177,2011394,272132,3000119,10000,2025-11-18T08:43:18Z,クレジットカード
5046178,2008691,342157,3005027,10000,2025-11-18T08:48:24Z,クレジットカード
5046179,2007677,112127,3003393,15000,2025-11-18T08:53:08Z,クレジットカード
5046180,2006744,082121,3001322,12000,2025-11-18T08:54:13Z,電子決済
5046181,2008962,122076,3001613,10000,2025-11-18T08:54:35Z,クレジットカード
5046182,2008367,104299,3003588,10000,2025-11-18T08:54:46Z,電子決済
5046183,2009623,062057,3002466,10000,2025-11-18T08:57:07Z,電子決済
5046184,2006776,222241,3000510,15000,2025-11-18T09:06:01Z,コンビニ決済
5046185,2011302,122360,3003569,40000,2025-11-18T09:12:56Z,クレジットカード
5046186,2008135,322041,3005300,12000,2025-11-18T09:13:41Z,クレジットカード
5046187,2004871,132128,3000831,12000,2025-11-18T09:15:58Z,クレジットカード
5046188,2003079,343684,3003751,10000,2025-11-18T09:20:48Z,クレジットカード
5046189,2003488,282049,3003594,20000,2025-11-18T09:21:31Z,銀行振込
5046190,2003777,015121,3000678,8000,2025-11-18T09:22:45Z,クレジットカード
5046191,2003163,352080,3004809,12000,2025-11-18T09:27:15Z,クレジットカード
5046192,2008132,122335,3002881,10000,2025-11-18T09:33:32Z,クレジットカード
5046193,2004074,013960,3001199,10000,2025-11-18T09:33:32Z,クレジットカード
5046194,2002607,062057,3004418,25000,2025-11-18T09:41:24Z,電子決済
5046195,2001745,462101,3004911,10000,2025-11-18T09:42:07Z,銀行振込
5046196,2008887,046060,3001469,12000,2025-11-18T09:43:08Z,クレジットカード
5046197,2002812,422029,3001088,20000,2025-11-18T09:45:21Z,クレジットカード
5046198,2006299,272132,3003322,12000,2025-11-18T09:49:26Z,クレジットカード
5046199,2005695,082112,3000555,10000,2025-11-18T09:50:05Z,クレジットカード
5046200,2005685,433675,3004878,12000,2025-11-18T09:57:55Z,クレジットカード
5046201,2010375,402117,3003398,20000,2025-11-18T10:01:51Z,コンビニ決済
5046202,2009684,422126,3004652,50000,2025-11-18T10:07:06Z,銀行振込
5046203,2008287,182010,3004986,12000,2025-11-18T10:07:59Z,銀行振込
5046204,2003901,472140,3003527,15000,2025-11-18T10:13:49Z,クレジットカード
5046205,2006358,452068,3003216,40000,2025-11-18T10:15:50Z,クレジットカード
5046206,2002174,022012,3002100,50000,2025-11-18T10:30:02Z,クレジットカード
5046207,2006691,272191,3002558,8000,2025-11-18T10:35:40Z,クレジットカード
5046208,2001882,452068,3003216,30000,2025-11-18T10:41:38Z,電子決済
5046209,2011768,162086,3002067,20000,2025-11-18T10:42:43Z,銀行振込
5046210,2009663,082023,3002487,15000,2025-11-18T10:49:07Z,電子決済
5046211,2004924,453617,3004160,10000,2025-11-18T10:49:18Z,銀行振込
5046212,2005919,074829,3001710,15000,2025-11-18T10:51:36Z,銀行振込
5046213,2007548,163228,3003632,20000,2025-11-18T10:55:10Z,銀行振込
5046214,2003749,372030,3002946,15000,2025-11-18T11:03:08Z,コンビニ決済
5046215,2000895,152234,3005377,10000,2025-11-18T11:07:51Z,電子決済
5046216,2006211,352021,3001325,15000,2025-11-18T11:08:33Z,コンビニ決済
5046217,2005912,352063,3005276,25000,2025-11-18T11:17:38Z,クレジットカード
5046218,2009843,352063,3005276,20000,2025-11-18T11:19:29Z,クレジットカード
5046219,2010016,282294,3001669,10000,2025-11-18T11:21:30Z,電子決済
5046220,2007668,072095,3004630,40000,2025-11-18T11:24:28Z,クレジットカード
5046221,2004341,432105,3001470,20000,2025-11-18T11:34:06Z,銀行振込
5046222,2003389,062138,3003163,30000,2025-11-18T11:44:17Z,電子決済
5046223,2009210,203840,3001396,10000,2025-11-18T11:49:10Z,銀行振込
5046224,2009043,272132,3002307,12000,2025-11-18T11:50:00Z,クレジットカード
5046225,2009833,422100,3004035,40000,2025-11-18T11:51:03Z,銀行振込
5046226,2002737,142069,3002116,20000,2025-11-18T12:00:25Z,クレジットカード
5046227,2011600,282286,3001598,20000,2025-11-18T12:18:03Z,電子決済
5046228,2003126,244422,3002669,25000,2025-11-18T12:24:49Z,電子決済
5046229,2006246,222232,3000511,12000,2025-11-18T12:27:34Z,銀行振込
5046230,2001753,172103,3002508,70000,2025-11-18T12:50:37Z,銀行振込
5046231,2010713,342122,3002084,50000,2025-11-18T12:54:53Z,クレジットカード
5046232,2009062,232190,3001466,20000,2025-11-18T13:11:01Z,コンビニ決済
5046233,2003272,232149,3003066,15000,2025-11-18T13:12:04Z,クレジットカード
5046234,2002219,202011,3001450,60000,2025-11-18T13:23:05Z,コンビニ決済
5046235,2009738,272132,3002927,12000,2025-11-18T13:27:12Z,電子決済
5046236,2008266,473154,3003730,50000,2025-11-18T13:28:15Z,クレジットカード
5046237,2011534,012238,3001524,10000,2025-11-18T13:41:35Z,コンビニ決済
5046238,2005254,122050,3001193,20000,2025-11-18T13:41:53Z,コンビニ決済
5046239,2003804,104299,3003588,30000,2025-11-18T13:51:13Z,クレジットカード
5046240,2004206,454036,3001753,25000,2025-11-18T13:57:58Z,コンビニ決済
5046241,2004580,112241,3005637,8000,2025-11-18T13:58:29Z,クレジットカード
5046242,2008061,392103,3005439,20000,2025-11-18T14:00:10Z,電子決済
5046243,2000964,112321,3004709,5000,2025-11-18T14:01:49Z,銀行振込
5046244,2003650,222127,3000099,12000,2025-11-18T14:04:11Z,コンビニ決済
5046245,2009337,112321,3004656,20000,2025-11-18T14:07:20Z,クレジットカード
5046246,2002408,202029,3002606,10000,2025-11-18T14:14:59Z,電子決済
5046247,2006801,212130,3003028,25000,2025-11-18T14:30:12Z,クレジットカード
5046248,2003967,272132,3002307,15000,2025-11-18T14:33:03Z,クレジットカード
5046249,2003006,232378,3001880,25000,2025-11-18T14:41:50Z,クレジットカード
5046250,2008835,232157,3005500,30000,2025-11-18T14:44:05Z,銀行振込
5046251,2003835,082121,3001322,5000,2025-11-18T14:45:58Z,クレジットカード
5046252,2007601,293440,3004981,10000,2025-11-18T14:47:56Z,クレジットカード
5046253,2009692,012190,3002126,10000,2025-11-18T14:48:10Z,クレジットカード
5046254,2008786,462217,3000412,12000,2025-11-18T14:48:24Z,クレジットカード
5046255,2010597,442143,3003332,10000,2025-11-18T14:50:51Z,クレジットカード
5046256,2008076,202029,3002606,10000,2025-11-18T14:51:53Z,クレジットカード
